coder_id,application_id,cycle,company_canonical,company_as_listed,underlying_employer,role_as_listed,role_lane,gtm_modifier,date_applied,date_precision,date_capture,date_evidence_anchor,discovery_source,submission_channel,ats_system,evidence_tier,evidence_class,register,terminal_outcome,terminal_outcome_date,terminal_outcome_precision,location,work_type,level_as_listed,salary_range_listed,confidence,notes,match_status,parent_id,parent_register,parent_evidence_class,candidate_parent_ids
freeze2,method-recruiting-a-3x-inc-5000-company|founding-gtm-engineer|c1,1,"Method Recruiting, a 3x Inc. 5000 company","Method Recruiting, a 3x Inc. 5000 company",,Founding GTM Engineer,explicit_gtm_engineering,founding_senior_lead,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4432661212, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,colossus-technology-group|gtm-engineer|c1,1,COLOSSUS TECHNOLOGY GROUP,COLOSSUS TECHNOLOGY GROUP,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4385958618, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,hermetic-ai|sales-development-representative-atlanta-ga|c1,1,Hermetic AI,Hermetic AI,,"Sales Development Representative - Atlanta, GA",other,,2026-06-25,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4431305953, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,company-ai|gtm-sales-lead|c1,1,Company.ai,Company.ai,,GTM Sales Lead,sales_bd_partnerships,,2026-07-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4360396738, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,stealth-startup|gtm-leader-head-of-growth-33260|c1,1,Stealth Startup,Stealth Startup,,GTM Leader / Head of Growth [33260],explicit_gtm_engineering,plain,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4433920623, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,hippocratic-ai|deployment-strategist|c1,1,Hippocratic AI,Hippocratic AI,,Deployment Strategist,sales_solutions_engineering,,2026-06-24,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4422676328, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,quadsci|marketing-gtm-engineer|c1,1,QuadSci,QuadSci,,Marketing GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4389770201, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,doomers-ai|founding-gtm|c1,1,Doomers AI,Doomers AI,,Founding GTM,explicit_gtm_engineering,founding_senior_lead,2026-07-26,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4444837068, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,block-tackle|forward-deployed-marketing-engineer|c1,1,Block+Tackle,Block+Tackle,,Forward Deployed Marketing Engineer,sales_solutions_engineering,,2026-08-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4439438328, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,valoh|fractional-gtm-operations-lead|c1,1,Valoh,Valoh,,Fractional GTM Operations Lead,revops_gtm_ops_strategy,,2026-06-03,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4423070262, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,vi|sr-forward-deployed-engineer|c1,1,Vi,Vi,,Sr. Forward Deployed Engineer,sales_solutions_engineering,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4424011681, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,baton-ai|founding-gtm|c1,1,Baton AI,Baton AI,,Founding GTM,explicit_gtm_engineering,founding_senior_lead,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4432139171, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,axon|key-account-executive|c1,1,Axon,Axon,,Key Account Executive,sales_bd_partnerships,,2026-01-02,exact,,,jobright,jobright_agent,none_observed,C,platform_log,application,,,,"Atlanta, GA",hybrid,"Mid, Senior Level",$82K/yr - $138K/yr,medium,Jobright tracker. Application Method Applied by Agent.,net_new,,,,
freeze2,autodesk|sr-sales-specialist-fusion-enterprise|c1,1,Autodesk,Autodesk,,"Sr. Sales Specialist, Fusion Enterprise",other,,2026-01-02,exact,,,jobright,jobright_agent,none_observed,C,platform_log,application,,,,United States,remote,Senior Level,$155K/yr - $278K/yr,medium,Jobright tracker. Application Method Applied by Agent.,net_new,,,,
freeze2,mavenai|gtm-engineer|c1,1,MavenAI,MavenAI,,GTM Engineer,explicit_gtm_engineering,plain,2026-05-20,exact,,,jobright,jobright_agent,none_observed,C,platform_log,application,,,,United States,remote,"Mid, Senior Level",Not stated,medium,Jobright tracker. Application Method Applied by Agent.,net_new,,,,
freeze2,vanco|gtm-enablement-manager|c1,1,Vanco,Vanco,,GTM Enablement Manager,revops_gtm_ops_strategy,,2026-06-24,exact,,,jobright,jobright_agent,none_observed,C,platform_log,application,,,,United States,remote,Senior Level,$90K/yr - $110K/yr,medium,Jobright tracker. Application Method Applied by Agent.,net_new,,,,
freeze2,revpartners|revops-strategist|c1,1,RevPartners,RevPartners,,RevOps Strategist,revops_gtm_ops_strategy,,2026-06-24,exact,,,jobright,jobright_agent,none_observed,C,platform_log,application,,,,United States,remote,Mid Level,Not stated,medium,Jobright tracker. Application Method Applied by Agent.,net_new,,,,
freeze2,elios|senior-forward-deployed-engineer|c1,1,Elios,Elios,,Senior Forward Deployed Engineer,sales_solutions_engineering,,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,"Atlanta, GA",hybrid,,not_stated,medium,LinkedIn applied list page 1. Stamp 1mo ago. No longer accepting applications,net_new,,,,
freeze2,armanino|ai-factory-value-engineer|c1,1,Armanino,Armanino,,"AI Factory, Value Engineer",sales_solutions_engineering,,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,"Chicago, IL",remote,,not_stated,medium,LinkedIn applied list page 4. Stamp 2mo ago. No longer accepting applications,net_new,,,,
freeze2,evolution-usa|forward-deployed-engineer-fda-applied-ai-genai|c1,1,Evolution USA,Evolution USA,,Forward Deployed Engineer (FDA Applied AI / GenAI),sales_solutions_engineering,,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,United States,remote,,not_stated,medium,LinkedIn applied list page 6. Stamp 2mo ago. No longer accepting applications Application viewed,net_new,,,,
freeze2,solant|generative-ai-agent-engineer-remote|c1,1,Solant,Solant,,Generative AI Agent Engineer (Remote),other,,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,United States,remote,,not_stated,medium,LinkedIn applied list page 7. Stamp 2mo ago. No longer accepting applications,net_new,,,,
freeze2,8x|gtm-engineer|c1,1,8X,8X,,GTM Engineer,explicit_gtm_engineering,plain,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,United States,remote,,not_stated,medium,LinkedIn applied list page 8. Stamp 4mo ago. No longer accepting applications Resume downloaded,net_new,,,,
freeze2,quadsci-ai|marketing-gtm-engineer|c1,1,QuadSci.ai,QuadSci.ai,,Marketing GTM Engineer,explicit_gtm_engineering,plain,,relative_display,2026-08-29,,linkedin,unknown,none_observed,C,platform_log,application,,,,United States,remote,,not_stated,medium,LinkedIn applied list page 9. Stamp 4mo ago. No longer accepting applications Application viewed,net_new,,,,
